shot_id,split,expected_label,meta_label,hdf5_path,required_feature_count,length_reconciled,n_raw,n_used,n_positive,n_negative,n_gray_dropped,dt_ms,time_end_ms,time_source,has_advanced_time,advanced_time_ms,fls_used_ms,fls_source,positive_start_ms,gray_start_ms
1055741,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055741.hdf5,23,0,347,347,0,347,0,1.0041916118026393,497.4502976837159,meta_start_down,0,,0.0,non_disruptive,,
1055759,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055759.hdf5,23,0,347,347,0,347,0,1.0030356580454054,497.05033768371595,meta_start_down,0,,0.0,non_disruptive,,
1055760,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055760.hdf5,23,0,345,345,0,345,0,1.0050885688480093,495.7504676837159,meta_start_down,0,,0.0,non_disruptive,,
1055761,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055761.hdf5,23,0,344,344,0,344,0,1.004812179835909,494.6505776837159,meta_start_down,0,,0.0,non_disruptive,,
1055763,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055763.hdf5,23,0,342,342,0,342,0,1.0057206676941632,492.95074768371586,meta_start_down,0,,0.0,non_disruptive,,
1055764,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055764.hdf5,23,0,343,343,0,343,0,1.0039494376716789,493.35070768371594,meta_start_down,0,,0.0,non_disruptive,,
1055765,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055765.hdf5,23,0,342,342,0,342,0,1.0057206676941632,492.95074768371586,meta_start_down,0,,0.0,non_disruptive,,
1055766,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055766.hdf5,23,0,349,349,0,349,0,1.0035922921945826,499.2501176837159,meta_start_down,0,,0.0,non_disruptive,,
1055768,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055768.hdf5,23,0,343,343,0,343,0,1.0048265429348362,493.6506776837159,meta_start_down,0,,0.0,non_disruptive,,
1055770,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055770.hdf5,23,0,348,348,0,348,0,1.0047555552844756,498.65017768371587,meta_start_down,0,,0.0,non_disruptive,,
1055772,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055772.hdf5,23,0,349,349,0,349,0,1.0038796197807756,499.3501076837159,meta_start_down,0,,0.0,non_disruptive,,
1055773,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055773.hdf5,23,0,347,347,0,347,0,1.0056365539991816,497.9502476837159,meta_start_down,0,,0.0,non_disruptive,,
1055774,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055774.hdf5,23,0,342,342,0,342,0,1.0045477644683842,492.5507876837159,meta_start_down,0,,0.0,non_disruptive,,
1055775,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055775.hdf5,23,0,312,282,7,275,30,1.00403156811484,462.25381768371585,meta_start_down,1,6.5,6.5,advanced_time,455.75381768371585,425.75381768371585
1055782,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055782.hdf5,23,0,341,341,0,341,0,1.0033850814226923,491.15092768371585,meta_start_down,0,,0.0,non_disruptive,,
1055787,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055787.hdf5,23,0,51,22,7,15,29,1.0335975536743263,201.6798776837159,meta_start_down,1,6.7,6.7,advanced_time,194.9798776837159,164.9798776837159
1055788,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055788.hdf5,23,0,207,177,5,172,30,1.0095351829306765,357.9642476837159,meta_start_down,1,5.0,5.0,advanced_time,352.9642476837159,322.9642476837159
1055789,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055789.hdf5,23,0,345,345,0,345,0,1.003344557220089,495.15052768371595,meta_start_down,0,,0.0,non_disruptive,,
1055794,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055794.hdf5,23,0,345,345,0,345,0,1.004507231638712,495.5504876837159,meta_start_down,0,,0.0,non_disruptive,,
1055797,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055797.hdf5,23,0,348,348,0,348,0,1.003026621566903,498.0502376837159,meta_start_down,0,,0.0,non_disruptive,,
1055798,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055700\1055798.hdf5,23,0,347,347,0,347,0,1.0050585771205647,497.7502676837159,meta_start_down,0,,0.0,non_disruptive,,
1055836,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055800\1055836.hdf5,23,0,345,345,0,345,0,1.0050885688480093,495.7504676837159,meta_start_down,0,,0.0,non_disruptive,,
1055837,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055800\1055837.hdf5,23,0,345,345,0,345,0,1.0050885688480093,495.7504676837159,meta_start_down,0,,0.0,non_disruptive,,
1055839,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055800\1055839.hdf5,23,0,342,342,0,342,0,1.0039613128554663,492.3508076837159,meta_start_down,0,,0.0,non_disruptive,,
1055840,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055800\1055840.hdf5,23,0,348,348,0,348,0,1.003026621566903,498.0502376837159,meta_start_down,0,,0.0,non_disruptive,,
1055854,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055800\1055854.hdf5,23,0,347,347,0,347,0,1.0053475655598731,497.8502576837159,meta_start_down,0,,0.0,non_disruptive,,
1055925,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055925.hdf5,23,0,350,350,0,350,0,1.0044412254547694,500.5499876837159,meta_start_down,0,,0.0,non_disruptive,,
1055926,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055926.hdf5,23,0,347,347,0,347,0,1.0056365539991816,497.9502476837159,meta_start_down,0,,0.0,non_disruptive,,
1055927,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055927.hdf5,23,0,347,347,0,347,0,1.0041916118026393,497.4502976837159,meta_start_down,0,,0.0,non_disruptive,,
1055928,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055928.hdf5,23,0,348,348,0,348,0,1.0033147771865174,498.1502276837159,meta_start_down,0,,0.0,non_disruptive,,
1055930,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055930.hdf5,23,0,497,497,0,497,0,1.0034985235558906,647.735267683716,meta_start_down,0,,0.0,non_disruptive,,
1055931,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055931.hdf5,23,0,500,500,0,500,0,1.0022746045765984,650.1350276837159,meta_start_down,0,,0.0,non_disruptive,,
1055932,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055932.hdf5,23,0,498,498,0,498,0,1.0022841603293955,648.1352276837159,meta_start_down,0,,0.0,non_disruptive,,
1055933,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055933.hdf5,23,0,499,499,0,499,0,1.0020785897263522,649.0351376837159,meta_start_down,0,,0.0,non_disruptive,,
1055934,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055934.hdf5,23,0,498,498,0,498,0,1.0026865345748774,648.3352076837159,meta_start_down,0,,0.0,non_disruptive,,
1055935,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055935.hdf5,23,0,492,492,0,492,0,1.0037388140198118,642.8357576837159,meta_start_down,0,,0.0,non_disruptive,,
1055936,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055936.hdf5,23,0,497,497,0,497,0,1.0030953380720007,647.535287683716,meta_start_down,0,,0.0,non_disruptive,,
1055938,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055938.hdf5,23,0,497,497,0,497,0,1.0039017090397522,647.9352476837159,meta_start_down,0,,0.0,non_disruptive,,
1055939,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055939.hdf5,23,0,495,495,0,495,0,1.0039179102909088,645.9354476837159,meta_start_down,0,,0.0,non_disruptive,,
1055940,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055940.hdf5,23,0,498,498,0,498,0,1.003692470188554,648.8351576837159,meta_start_down,0,,0.0,non_disruptive,,
1055941,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055941.hdf5,23,0,499,499,0,499,0,1.0038856379190975,649.9350476837159,meta_start_down,0,,0.0,non_disruptive,,
1055942,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055942.hdf5,23,0,500,500,0,500,0,1.0024749853380968,650.2350176837159,meta_start_down,0,,0.0,non_disruptive,,
1055943,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055943.hdf5,23,0,494,494,0,494,0,1.0023035044294488,644.1356276837159,meta_start_down,0,,0.0,non_disruptive,,
1055944,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055944.hdf5,23,0,497,497,0,497,0,1.0022889671042776,647.1353276837159,meta_start_down,0,,0.0,non_disruptive,,
1055945,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055945.hdf5,23,0,499,499,0,499,0,1.003484071654043,649.7350676837159,meta_start_down,0,,0.0,non_disruptive,,
1055946,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055946.hdf5,23,0,493,493,0,493,0,1.003121316430338,643.535687683716,meta_start_down,0,,0.0,non_disruptive,,
1055947,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055947.hdf5,23,0,501,471,148,323,30,1.0022698553674445,651.134927683716,meta_start_down,1,147.8,147.8,advanced_time,503.334927683716,473.334927683716
1055948,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055948.hdf5,23,0,501,501,0,501,0,1.0020698753674253,651.034937683716,meta_start_down,0,,0.0,non_disruptive,,
1055949,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055949.hdf5,23,0,516,486,64,422,30,1.0027832964732397,666.433397683716,meta_start_down,1,63.8,63.8,advanced_time,602.633397683716,572.633397683716
1055950,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055950.hdf5,23,0,495,495,0,495,0,1.0035130924771636,645.7354676837159,meta_start_down,0,,0.0,non_disruptive,,
1055952,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055952.hdf5,23,0,492,492,0,492,0,1.0027205859138917,642.3358076837159,meta_start_down,0,,0.0,non_disruptive,,
1055953,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055953.hdf5,23,0,493,493,0,493,0,1.0039342432595788,643.935647683716,meta_start_down,0,,0.0,non_disruptive,,
1055954,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055954.hdf5,23,0,492,492,0,492,0,1.0033315227774438,642.6357776837159,meta_start_down,0,,0.0,non_disruptive,,
1055955,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055955.hdf5,23,0,491,491,0,491,0,1.003746648334129,641.835857683716,meta_start_down,0,,0.0,non_disruptive,,
1055956,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055956.hdf5,23,0,236,206,37,169,30,1.0083461603562398,386.96134768371587,meta_start_down,1,36.96134768371589,36.96134768371589,advanced_time,350.0,320.0
1055957,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055957.hdf5,23,0,63,33,18,15,30,1.022237220705108,213.3787076837159,meta_start_down,1,18.378707683715884,18.378707683715884,advanced_time,195.00000000000003,165.00000000000003
1055958,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055958.hdf5,23,0,491,491,0,491,0,1.0027263422116448,641.335907683716,meta_start_down,0,,0.0,non_disruptive,,
1055959,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055959.hdf5,23,0,497,497,0,497,0,1.0028937453300841,647.4352976837159,meta_start_down,0,,0.0,non_disruptive,,
1055960,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055960.hdf5,23,0,498,498,0,498,0,1.0024853474521365,648.235217683716,meta_start_down,0,,0.0,non_disruptive,,
1055961,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055961.hdf5,23,0,494,494,0,494,0,1.0023035044294488,644.1356276837159,meta_start_down,0,,0.0,non_disruptive,,
1055962,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055962.hdf5,23,0,493,493,0,493,0,1.0029180847229782,643.435697683716,meta_start_down,0,,0.0,non_disruptive,,
1055963,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055963.hdf5,23,0,496,496,0,496,0,1.0033037933004607,646.6353776837159,meta_start_down,0,,0.0,non_disruptive,,
1055964,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055964.hdf5,23,0,490,490,0,490,0,1.003958993218248,640.935947683716,meta_start_down,0,,0.0,non_disruptive,,
1055965,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055965.hdf5,23,0,325,295,26,269,30,1.0054088508756536,475.75246768371585,meta_start_down,1,25.752467683715864,25.752467683715864,advanced_time,450.0,420.0
1055966,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055966.hdf5,23,0,275,245,66,179,30,1.0064141156340156,425.7574676837159,meta_start_down,1,66.2,66.2,advanced_time,359.5574676837159,329.5574676837159
1055967,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055967.hdf5,23,0,493,493,0,493,0,1.0033245481376412,643.6356776837159,meta_start_down,0,,0.0,non_disruptive,,
1055968,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055968.hdf5,23,0,495,495,0,495,0,1.0035130924771636,645.7354676837159,meta_start_down,0,,0.0,non_disruptive,,
1055969,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055969.hdf5,23,0,500,500,0,500,0,1.0020742238150433,650.0350376837159,meta_start_down,0,,0.0,non_disruptive,,
1055971,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055971.hdf5,23,0,496,496,0,496,0,1.0024957933004544,646.2354176837159,meta_start_down,0,,0.0,non_disruptive,,
1055972,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055972.hdf5,23,0,494,494,0,494,0,1.0039260602103752,644.935547683716,meta_start_down,0,,0.0,non_disruptive,,
1055974,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055974.hdf5,23,0,495,495,0,495,0,1.003715501384022,645.835457683716,meta_start_down,0,,0.0,non_disruptive,,
1055975,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055975.hdf5,23,0,494,494,0,494,0,1.0023035044294488,644.1356276837159,meta_start_down,0,,0.0,non_disruptive,,
1055976,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055976.hdf5,23,0,309,279,60,219,30,1.0047210963757038,459.45409768371593,meta_start_down,1,59.4540976837159,59.4540976837159,advanced_time,400.0,370.0
1055977,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055977.hdf5,23,0,495,495,0,495,0,1.0035130924771636,645.7354676837159,meta_start_down,0,,0.0,non_disruptive,,
1055978,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055978.hdf5,23,0,364,335,6,329,29,1.0045415363187828,514.648577683716,meta_start_down,1,5.1,5.1,advanced_time,509.54857768371596,479.54857768371596
1055980,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055980.hdf5,23,0,495,495,0,495,0,1.0031082746634183,645.5354876837159,meta_start_down,0,,0.0,non_disruptive,,
1055983,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055983.hdf5,23,0,495,495,0,495,0,1.0027034568496447,645.335507683716,meta_start_down,0,,0.0,non_disruptive,,
1055984,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055984.hdf5,23,0,499,499,0,499,0,1.0020785897263522,649.0351376837159,meta_start_down,0,,0.0,non_disruptive,,
1055988,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055988.hdf5,23,0,498,498,0,498,0,1.0030889088203594,648.5351876837159,meta_start_down,0,,0.0,non_disruptive,,
1055989,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055989.hdf5,23,0,498,498,0,498,0,1.003692470188554,648.8351576837159,meta_start_down,0,,0.0,non_disruptive,,
1055990,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055990.hdf5,23,0,492,492,0,492,0,1.0033315227774438,642.6357776837159,meta_start_down,0,,0.0,non_disruptive,,
1055993,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055993.hdf5,23,0,495,495,0,495,0,1.0020962301289842,645.0355376837159,meta_start_down,0,,0.0,non_disruptive,,
1055997,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1055900\1055997.hdf5,23,0,496,496,0,496,0,1.0022937933004528,646.1354276837159,meta_start_down,0,,0.0,non_disruptive,,
1056010,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056010.hdf5,23,0,349,349,0,349,0,1.0050289301256043,499.7500676837159,meta_start_down,0,,0.0,non_disruptive,,
1056011,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056011.hdf5,23,0,350,350,0,350,0,1.0038682168587911,500.35000768371594,meta_start_down,0,,0.0,non_disruptive,,
1056012,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056012.hdf5,23,0,346,346,0,346,0,1.0053633556049704,496.85035768371586,meta_start_down,0,,0.0,non_disruptive,,
1056013,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056013.hdf5,23,0,348,348,0,348,0,1.0038910884256893,498.3502076837159,meta_start_down,0,,0.0,non_disruptive,,
1056014,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056014.hdf5,23,0,71,42,3,39,29,1.0268265383388098,221.8778576837159,meta_start_down,1,2.7,2.7,advanced_time,219.1778576837159,189.1778576837159
1056015,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056015.hdf5,23,0,121,91,25,66,30,1.008941147364311,271.07293768371585,meta_start_down,1,25.2,25.2,advanced_time,245.87293768371586,215.87293768371586
1056016,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056016.hdf5,23,0,75,45,2,43,30,1.0213174011312844,225.5774876837159,meta_start_down,1,1.7,1.7,advanced_time,223.8774876837159,193.8774876837159
1056017,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056017.hdf5,23,0,342,342,0,342,0,1.0057206676941632,492.95074768371586,meta_start_down,0,,0.0,non_disruptive,,
1056019,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056019.hdf5,23,0,350,350,0,350,0,1.003008703964781,500.0500376837159,meta_start_down,0,,0.0,non_disruptive,,
1056020,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056020.hdf5,23,0,350,350,0,350,0,1.0044412254547694,500.5499876837159,meta_start_down,0,,0.0,non_disruptive,,
1056021,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056021.hdf5,23,0,345,345,0,345,0,1.003344557220089,495.15052768371595,meta_start_down,0,,0.0,non_disruptive,,
1056048,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056048.hdf5,23,0,499,499,0,499,0,1.0036848547865702,649.835057683716,meta_start_down,0,,0.0,non_disruptive,,
1056055,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056055.hdf5,23,0,349,349,0,349,0,1.0030176370221682,499.05013768371595,meta_start_down,0,,0.0,non_disruptive,,
1056056,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056056.hdf5,23,0,348,348,0,348,0,1.0047555552844756,498.65017768371587,meta_start_down,0,,0.0,non_disruptive,,
1056064,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056064.hdf5,23,0,348,348,0,348,0,1.0036029328061034,498.2502176837159,meta_start_down,0,,0.0,non_disruptive,,
1056068,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056068.hdf5,23,0,344,344,0,344,0,1.004812179835909,494.6505776837159,meta_start_down,0,,0.0,non_disruptive,,
1056069,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056069.hdf5,23,0,347,347,0,347,0,1.0056365539991816,497.9502476837159,meta_start_down,0,,0.0,non_disruptive,,
1056085,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056085.hdf5,23,0,345,345,0,345,0,1.0039258944294147,495.35050768371593,meta_start_down,0,,0.0,non_disruptive,,
1056087,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056087.hdf5,23,0,348,348,0,348,0,1.005331866523676,498.8501576837159,meta_start_down,0,,0.0,non_disruptive,,
1056088,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056000\1056088.hdf5,23,0,345,345,0,345,0,1.004507231638712,495.5504876837159,meta_start_down,0,,0.0,non_disruptive,,
1056172,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056172.hdf5,23,0,341,341,0,341,0,1.0036791696579712,491.25091768371595,meta_start_down,0,,0.0,non_disruptive,,
1056174,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056174.hdf5,23,0,344,344,0,344,0,1.0030630836259888,494.0506376837159,meta_start_down,0,,0.0,non_disruptive,,
1056175,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056175.hdf5,23,0,164,134,7,127,30,1.0083963661577684,314.3686076837159,meta_start_down,1,7.0,7.0,advanced_time,307.3686076837159,277.3686076837159
1056176,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056176.hdf5,23,0,346,316,7,309,30,1.0033345729962662,496.1504276837159,meta_start_down,1,6.8,6.8,advanced_time,489.3504276837159,459.3504276837159
1056177,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056177.hdf5,23,0,349,349,0,349,0,1.0035922921945826,499.2501176837159,meta_start_down,0,,0.0,non_disruptive,,
1056178,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056178.hdf5,23,0,349,349,0,349,0,1.0053162577118258,499.8500576837159,meta_start_down,0,,0.0,non_disruptive,,
1056179,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056179.hdf5,23,0,297,267,11,256,30,1.0066055664990472,447.9552476837159,meta_start_down,1,10.4,10.4,advanced_time,437.55524768371595,407.55524768371595
1056182,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056182.hdf5,23,0,220,190,11,179,30,1.0085066560900202,370.86295768371593,meta_start_down,1,10.862957683715923,10.862957683715923,advanced_time,360.0,330.0
1056183,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056183.hdf5,23,0,210,180,9,171,30,1.0074831946589313,360.5639876837159,meta_start_down,1,8.9,8.9,advanced_time,351.6639876837159,321.6639876837159
1056184,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056184.hdf5,23,0,212,182,10,172,30,1.005989657268799,362.2638176837159,meta_start_down,1,9.763817683715924,9.763817683715924,advanced_time,352.5,322.5
1056185,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056185.hdf5,23,0,216,186,14,172,30,1.0072715706219242,366.56338768371586,meta_start_down,1,14.0633876837159,14.0633876837159,advanced_time,352.49999999999994,322.49999999999994
1056186,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056186.hdf5,23,0,210,180,10,170,30,1.0070047736062975,360.4639976837159,meta_start_down,1,9.463997683715919,9.463997683715919,advanced_time,350.99999999999994,320.99999999999994
1056187,test,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056187.hdf5,23,0,215,186,8,178,29,1.004969802260348,365.06353768371594,meta_start_down,1,7.063537683715926,7.063537683715926,advanced_time,358.0,328.0
1056188,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056188.hdf5,23,0,215,185,7,178,30,1.0054370452510284,365.1635276837159,meta_start_down,1,6.9,6.9,advanced_time,358.26352768371595,328.26352768371595
1056189,test,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056189.hdf5,23,0,218,188,8,180,30,1.004899712828177,368.0632376837159,meta_start_down,1,7.2,7.2,advanced_time,360.8632376837159,330.8632376837159
1056191,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056191.hdf5,23,0,202,172,9,163,30,1.0057951626055512,352.1648276837159,meta_start_down,1,8.564827683715858,8.564827683715858,advanced_time,343.6,313.6
1056192,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056192.hdf5,23,0,184,154,21,133,30,1.0058286212224914,334.0666376837159,meta_start_down,1,20.3,20.3,advanced_time,313.7666376837159,283.7666376837159
1056193,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056193.hdf5,23,0,212,182,9,173,30,1.0074113160365528,362.5637876837159,meta_start_down,1,8.963787683715863,8.963787683715863,advanced_time,353.6,323.6
1056194,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056194.hdf5,23,0,197,168,34,134,29,1.00543539634549,347.0653376837159,meta_start_down,1,33.3,33.3,advanced_time,313.76533768371587,283.76533768371587
1056195,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056195.hdf5,23,0,189,160,25,135,29,1.0072665302325277,339.3661076837159,meta_start_down,1,24.36610768371589,24.36610768371589,advanced_time,315.0,285.0
1056196,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056196.hdf5,23,0,189,159,15,144,30,1.0104577004453006,339.9660476837159,meta_start_down,1,14.5,14.5,advanced_time,325.4660476837159,295.4660476837159
1056197,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056197.hdf5,23,0,331,301,7,294,30,1.0056116899506549,481.85185768371593,meta_start_down,1,6.851857683715934,6.851857683715934,advanced_time,475.0,445.0
1056198,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056198.hdf5,23,0,279,249,10,239,30,1.0048816823155278,429.35710768371587,meta_start_down,1,9.357107683715892,9.357107683715892,advanced_time,420.0,390.0
1056199,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056100\1056199.hdf5,23,0,243,213,10,203,30,1.0081018499327001,393.96064768371593,meta_start_down,1,9.960647683715907,9.960647683715907,advanced_time,384.0,354.0
1056200,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056200\1056200.hdf5,23,0,362,332,13,319,30,1.0042902705920085,512.5487876837159,meta_start_down,1,12.548787683715922,12.548787683715922,advanced_time,499.99999999999994,469.99999999999994
1056202,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056200\1056202.hdf5,23,0,296,266,12,254,30,1.0066282972329361,446.9553476837159,meta_start_down,1,11.955347683715923,11.955347683715923,advanced_time,435.0,405.0
1056203,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1056200\1056203.hdf5,23,0,170,140,8,132,30,1.0104613472409198,320.7679676837159,meta_start_down,1,7.7,7.7,advanced_time,313.0679676837159,283.0679676837159
